,time,voltage
0,2020-05-29 14:10:26.030400,0.5904857
1,2020-05-29 14:10:26.036400,-1.2530824500000008
2,2020-05-29 14:10:26.037300,0.87420725
3,2020-05-29 14:10:26.038000,0.28417935
4,2020-05-29 14:10:26.038800,-0.3231762000000007
5,2020-05-29 14:10:26.039500,-0.8278244000000008
6,2020-05-29 14:10:26.040300,-1.182772
7,2020-05-29 14:10:26.041200,-1.2631540500000007
8,2020-05-29 14:10:26.042100,-0.9850024000000008
9,2020-05-29 14:10:26.042800,-0.44285275000000013
10,2020-05-29 14:10:26.043500,0.12738285
11,2020-05-29 14:10:26.044100,0.6346634
12,2020-05-29 14:10:26.044800,1.018605
13,2020-05-29 14:10:26.045400,1.2325502
14,2020-05-29 14:10:26.046100,1.2443004
15,2020-05-29 14:10:26.046700,1.04054125
16,2020-05-29 14:10:26.047400,0.6735000999999999
17,2020-05-29 14:10:26.048000,0.1982274
18,2020-05-29 14:10:26.048700,-0.3055127500000001
19,2020-05-29 14:10:26.049300,-0.7622445500000001
20,2020-05-29 14:10:26.050000,-1.1043737500000006
21,2020-05-29 14:10:26.050600,-1.2598731500000007
22,2020-05-29 14:10:26.051200,-1.2144364999999997
23,2020-05-29 14:10:26.051900,-0.9743966999999998
24,2020-05-29 14:10:26.052900,-0.5833592000000003
25,2020-05-29 14:10:26.053600,0.19425979999999998
26,2020-05-29 14:10:26.054600,0.7383550999999999
27,2020-05-29 14:10:26.055400,1.1748674
28,2020-05-29 14:10:26.056100,1.2520067
29,2020-05-29 14:10:26.056700,1.0507273
30,2020-05-29 14:10:26.057400,0.6864711
31,2020-05-29 14:10:26.058000,0.21161805
32,2020-05-29 14:10:26.058600,-0.28460654999999946
33,2020-05-29 14:10:26.059200,-0.7447336999999994
34,2020-05-29 14:10:26.059900,-1.0821322999999996
35,2020-05-29 14:10:26.060500,-1.2542269499999996
36,2020-05-29 14:10:26.061100,-1.2332826000000008
37,2020-05-29 14:10:26.061800,-1.019528150000001
38,2020-05-29 14:10:26.062400,-0.6571031500000011
39,2020-05-29 14:10:26.063100,-0.15634625000000035
40,2020-05-29 14:10:26.063700,0.35727475
41,2020-05-29 14:10:26.064400,0.8131290999999999
42,2020-05-29 14:10:26.065000,1.1325972
43,2020-05-29 14:10:26.065700,1.26127715
44,2020-05-29 14:10:26.066300,1.19344645
45,2020-05-29 14:10:26.066900,0.9474933999999999
46,2020-05-29 14:10:26.067500,0.5498940999999999
47,2020-05-29 14:10:26.068200,0.0697382
48,2020-05-29 14:10:26.068800,-0.3501864000000001
49,2020-05-29 14:10:26.069400,-0.69120925
50,2020-05-29 14:10:26.070000,-0.9389172000000006
51,2020-05-29 14:10:26.070700,-1.0373060499999998
52,2020-05-29 14:10:26.071300,-0.9774105500000001
53,2020-05-29 14:10:26.072000,-0.7703705000000003
54,2020-05-29 14:10:26.072700,-0.4064576500000001
55,2020-05-29 14:10:26.073400,0.0441014
56,2020-05-29 14:10:26.074000,0.4604705
57,2020-05-29 14:10:26.074600,0.7855084999999999
58,2020-05-29 14:10:26.075500,0.98819945
59,2020-05-29 14:10:26.076200,1.00445135
60,2020-05-29 14:10:26.076900,0.7959615999999999
61,2020-05-29 14:10:26.077500,0.4757305
62,2020-05-29 14:10:26.078400,0.07443065
63,2020-05-29 14:10:26.079100,-0.5008026000000001
64,2020-05-29 14:10:26.079800,-0.8383538000000001
65,2020-05-29 14:10:26.080400,-1.0107154999999999
66,2020-05-29 14:10:26.081100,-1.0206726499999998
67,2020-05-29 14:10:26.081700,-0.8675767000000008
68,2020-05-29 14:10:26.082400,-0.57866675
69,2020-05-29 14:10:26.083100,-0.1405902999999995
70,2020-05-29 14:10:26.083700,0.2870406
71,2020-05-29 14:10:26.084300,0.64607025
72,2020-05-29 14:10:26.085000,0.91075495
73,2020-05-29 14:10:26.085700,1.0271506
74,2020-05-29 14:10:26.086500,0.9629059999999999
75,2020-05-29 14:10:26.087100,0.6886074999999999
76,2020-05-29 14:10:26.087800,0.3101595
77,2020-05-29 14:10:26.088500,-0.09980795000000064
78,2020-05-29 14:10:26.089100,-0.5282324500000009
79,2020-05-29 14:10:26.089800,-0.8405664999999996
80,2020-05-29 14:10:26.090400,-1.0109443999999996
81,2020-05-29 14:10:26.091000,-1.0227708999999994
82,2020-05-29 14:10:26.091900,-0.8737951499999994
83,2020-05-29 14:10:26.092500,-0.47692070000000086
84,2020-05-29 14:10:26.093200,-0.05315050000000099
85,2020-05-29 14:10:26.093900,0.3739463
86,2020-05-29 14:10:26.094500,0.7293516999999999
87,2020-05-29 14:10:26.095400,0.9589384
88,2020-05-29 14:10:26.096100,1.02322115
89,2020-05-29 14:10:26.096800,0.83659135
90,2020-05-29 14:10:26.097400,0.5254781
91,2020-05-29 14:10:26.098100,0.12654355
92,2020-05-29 14:10:26.098700,-0.27815920000000105
93,2020-05-29 14:10:26.099300,-0.6486338499999995
94,2020-05-29 14:10:26.100000,-0.912021450000001
95,2020-05-29 14:10:26.100600,-1.03547485
96,2020-05-29 14:10:26.101200,-0.9922890500000001
97,2020-05-29 14:10:26.101900,-0.8024164999999996
98,2020-05-29 14:10:26.102500,-0.4856952000000003
99,2020-05-29 14:10:26.103200,-0.06951684999999941
100,2020-05-29 14:10:26.103800,0.3538794
101,2020-05-29 14:10:26.104500,0.70672875
102,2020-05-29 14:10:26.105300,0.9452044
103,2020-05-29 14:10:26.105900,1.02833325
104,2020-05-29 14:10:26.106700,0.9027052999999999
105,2020-05-29 14:10:26.107400,0.5933469499999999
106,2020-05-29 14:10:26.108000,0.1690045
107,2020-05-29 14:10:26.108700,-0.2548876999999994
108,2020-05-29 14:10:26.109300,-0.635662850000001
109,2020-05-29 14:10:26.109900,-0.9059556000000004
110,2020-05-29 14:10:26.110600,-1.0317743000000004
111,2020-05-29 14:10:26.111200,-1.0008346499999998
112,2020-05-29 14:10:26.111900,-0.8025309499999995
113,2020-05-29 14:10:26.112600,-0.46600980000000014
114,2020-05-29 14:10:26.113200,-0.04647425000000105
115,2020-05-29 14:10:26.113900,0.38066069999999996
116,2020-05-29 14:10:26.114500,0.73381525
117,2020-05-29 14:10:26.115100,0.9572216499999999
118,2020-05-29 14:10:26.116100,1.0352384
119,2020-05-29 14:10:26.116800,0.8554374499999999
120,2020-05-29 14:10:26.117400,0.51498685
121,2020-05-29 14:10:26.118100,0.11815055
