,time,voltage
0,2020-05-29 14:10:37.047100,-0.8035228500000002
1,2020-05-29 14:10:37.048000,0.4159113
2,2020-05-29 14:10:37.048700,-0.29086314999999985
3,2020-05-29 14:10:37.049400,-0.7815103000000008
4,2020-05-29 14:10:37.050100,-1.1280649
5,2020-05-29 14:10:37.050700,-1.2676938999999994
6,2020-05-29 14:10:37.051400,-1.1759813000000001
7,2020-05-29 14:10:37.052100,-0.8852019999999996
8,2020-05-29 14:10:37.052800,-0.4135535499999996
9,2020-05-29 14:10:37.053400,0.12661985
10,2020-05-29 14:10:37.054100,0.63309925
11,2020-05-29 14:10:37.054700,1.0099068
12,2020-05-29 14:10:37.055400,1.2301849
13,2020-05-29 14:10:37.056000,1.25021365
14,2020-05-29 14:10:37.056700,1.06694105
15,2020-05-29 14:10:37.057300,0.7150073
16,2020-05-29 14:10:37.058100,0.243397
17,2020-05-29 14:10:37.058700,-0.33847435000000026
18,2020-05-29 14:10:37.059400,-0.8195840000000008
19,2020-05-29 14:10:37.060000,-1.13146025
20,2020-05-29 14:10:37.060700,-1.2654049
21,2020-05-29 14:10:37.061300,-1.1947892499999995
22,2020-05-29 14:10:37.062000,-0.93117275
23,2020-05-29 14:10:37.062800,-0.5252949000000005
24,2020-05-29 14:10:37.063400,0.10601885
25,2020-05-29 14:10:37.064100,0.62371435
26,2020-05-29 14:10:37.064700,1.01009755
27,2020-05-29 14:10:37.065400,1.2290785499999999
28,2020-05-29 14:10:37.066000,1.2465894
29,2020-05-29 14:10:37.066700,1.065911
30,2020-05-29 14:10:37.067300,0.7185933999999999
31,2020-05-29 14:10:37.068000,0.25152294999999997
32,2020-05-29 14:10:37.068600,-0.22440585000000013
33,2020-05-29 14:10:37.069200,-0.6068977499999999
34,2020-05-29 14:10:37.069900,-0.8867279999999997
35,2020-05-29 14:10:37.070500,-1.0259373499999995
36,2020-05-29 14:10:37.071100,-1.0078924000000011
37,2020-05-29 14:10:37.071800,-0.8307237999999995
38,2020-05-29 14:10:37.072500,-0.5287284000000003
39,2020-05-29 14:10:37.073100,-0.11201594999999998
40,2020-05-29 14:10:37.073700,0.2992486
41,2020-05-29 14:10:37.074300,0.66194065
42,2020-05-29 14:10:37.075000,0.91632485
43,2020-05-29 14:10:37.075600,1.0298211
44,2020-05-29 14:10:37.076200,0.9848804
45,2020-05-29 14:10:37.076900,0.78615705
46,2020-05-29 14:10:37.077500,0.4727548
47,2020-05-29 14:10:37.078200,0.07816935
48,2020-05-29 14:10:37.078900,-0.3779596000000005
49,2020-05-29 14:10:37.079500,-0.7422158000000003
50,2020-05-29 14:10:37.080200,-0.9680256499999995
51,2020-05-29 14:10:37.080800,-1.0373441999999997
52,2020-05-29 14:10:37.081500,-0.9381160499999996
53,2020-05-29 14:10:37.082200,-0.6891491500000004
54,2020-05-29 14:10:37.082800,-0.29231285000000007
55,2020-05-29 14:10:37.083500,0.14287175
56,2020-05-29 14:10:37.084100,0.5392502499999999
57,2020-05-29 14:10:37.084700,0.836248
58,2020-05-29 14:10:37.085400,1.0050236
59,2020-05-29 14:10:37.086000,1.01925355
60,2020-05-29 14:10:37.086600,0.87733555
61,2020-05-29 14:10:37.087300,0.6014729
62,2020-05-29 14:10:37.087900,0.2317994
63,2020-05-29 14:10:37.088500,-0.1720258999999995
64,2020-05-29 14:10:37.089100,-0.5524195499999998
65,2020-05-29 14:10:37.089800,-0.8494173000000007
66,2020-05-29 14:10:37.090400,-1.0145305000000011
67,2020-05-29 14:10:37.091000,-1.0232668500000006
68,2020-05-29 14:10:37.091700,-0.8728795500000004
69,2020-05-29 14:10:37.092400,-0.5874793999999994
70,2020-05-29 14:10:37.093600,-0.15031854999999972
71,2020-05-29 14:10:37.095400,0.5994128
72,2020-05-29 14:10:37.096300,1.02711245
73,2020-05-29 14:10:37.097600,0.7803964
74,2020-05-29 14:10:37.099100,0.0128947
75,2020-05-29 14:10:37.100400,-0.8298463500000004
76,2020-05-29 14:10:37.107300,-1.0206726499999998
77,2020-05-29 14:10:37.108200,0.25064549999999997
78,2020-05-29 14:10:37.109400,-0.35842680000000016
79,2020-05-29 14:10:37.110300,-0.9244583500000001
80,2020-05-29 14:10:37.111400,-1.0332240000000006
81,2020-05-29 14:10:37.112400,-0.7735751000000004
82,2020-05-29 14:10:37.113200,-0.12464360000000063
83,2020-05-29 14:10:37.113800,0.33545294999999997
84,2020-05-29 14:10:37.114600,0.7044016
85,2020-05-29 14:10:37.115300,0.9740458
86,2020-05-29 14:10:37.116000,1.0282951
87,2020-05-29 14:10:37.116600,0.884317
88,2020-05-29 14:10:37.117300,0.59906945
89,2020-05-29 14:10:37.118000,0.197617
